user,item,rating,timestamp,feature Str,feature_second
6236,65,5.0,2021-04-11,SEPHORA COLLECTION,5.0
6237,65,2.0,2021-04-01,SEPHORA COLLECTION,5.0
6238,65,3.0,2021-03-26,SEPHORA COLLECTION,5.0
6239,65,5.0,2021-03-23,SEPHORA COLLECTION,5.0
6240,65,1.0,2021-03-10,SEPHORA COLLECTION,5.0
6241,65,1.0,2021-03-06,SEPHORA COLLECTION,5.0
6242,65,1.0,2021-02-09,SEPHORA COLLECTION,5.0
6243,65,5.0,2021-02-04,SEPHORA COLLECTION,5.0
6244,65,5.0,2021-01-21,SEPHORA COLLECTION,5.0
6245,65,5.0,2021-01-05,SEPHORA COLLECTION,5.0
6246,65,5.0,2021-01-01,SEPHORA COLLECTION,5.0
6247,65,5.0,2020-11-27,SEPHORA COLLECTION,5.0
6248,65,1.0,2020-11-24,SEPHORA COLLECTION,5.0
6249,65,5.0,2020-11-24,SEPHORA COLLECTION,5.0
6250,65,5.0,2020-11-11,SEPHORA COLLECTION,5.0
6251,65,2.0,2020-09-27,SEPHORA COLLECTION,5.0
6252,65,5.0,2020-09-21,SEPHORA COLLECTION,5.0
6253,65,3.0,2020-09-17,SEPHORA COLLECTION,5.0
6254,65,3.0,2020-09-14,SEPHORA COLLECTION,5.0
6255,65,5.0,2020-09-02,SEPHORA COLLECTION,5.0
6256,65,5.0,2020-08-30,SEPHORA COLLECTION,5.0
6257,65,4.0,2020-08-30,SEPHORA COLLECTION,5.0
6258,65,5.0,2020-08-29,SEPHORA COLLECTION,5.0
6259,65,2.0,2020-08-29,SEPHORA COLLECTION,5.0
6260,65,5.0,2020-08-28,SEPHORA COLLECTION,5.0
6261,65,4.0,2020-08-25,SEPHORA COLLECTION,5.0
6262,65,4.0,2020-08-21,SEPHORA COLLECTION,5.0
6263,65,4.0,2020-08-19,SEPHORA COLLECTION,5.0
6264,65,4.0,2020-08-18,SEPHORA COLLECTION,5.0
6265,65,2.0,2020-08-17,SEPHORA COLLECTION,5.0
6266,65,3.0,2020-08-17,SEPHORA COLLECTION,5.0
6267,65,5.0,2020-08-16,SEPHORA COLLECTION,5.0
6268,65,1.0,2020-08-15,SEPHORA COLLECTION,5.0
6269,65,4.0,2020-08-12,SEPHORA COLLECTION,5.0
6270,65,3.0,2020-08-12,SEPHORA COLLECTION,5.0
6271,65,2.0,2020-08-12,SEPHORA COLLECTION,5.0
6272,65,4.0,2020-08-10,SEPHORA COLLECTION,5.0
6273,65,5.0,2020-08-08,SEPHORA COLLECTION,5.0
6274,65,1.0,2020-07-30,SEPHORA COLLECTION,5.0
6275,66,2.0,2023-02-04,Skinfix,15.0
6276,66,2.0,2023-01-25,Skinfix,15.0
6277,66,1.0,2022-12-15,Skinfix,15.0
6278,66,1.0,2022-06-20,Skinfix,15.0
6279,66,2.0,2022-04-22,Skinfix,15.0
6280,66,5.0,2022-03-25,Skinfix,15.0
6281,66,2.0,2022-01-05,Skinfix,15.0
6282,66,5.0,2022-01-01,Skinfix,15.0
6283,66,1.0,2021-11-07,Skinfix,15.0
6284,66,3.0,2021-07-27,Skinfix,15.0
6285,66,1.0,2021-06-28,Skinfix,15.0
6286,66,4.0,2021-06-13,Skinfix,15.0
6287,66,5.0,2021-04-20,Skinfix,15.0
6288,66,1.0,2021-04-06,Skinfix,15.0
6289,66,2.0,2021-03-12,Skinfix,15.0
6290,66,2.0,2021-01-19,Skinfix,15.0
6291,66,1.0,2021-01-09,Skinfix,15.0
6292,66,3.0,2021-01-04,Skinfix,15.0
6293,66,1.0,2020-11-03,Skinfix,15.0
6294,66,2.0,2020-10-18,Skinfix,15.0
6295,66,4.0,2020-09-08,Skinfix,15.0
6296,66,1.0,2020-08-24,Skinfix,15.0
6297,66,1.0,2020-07-29,Skinfix,15.0
6298,66,5.0,2020-06-18,Skinfix,15.0
6299,66,5.0,2020-05-16,Skinfix,15.0
6300,66,5.0,2020-05-15,Skinfix,15.0
6301,66,5.0,2020-04-17,Skinfix,15.0
6302,66,4.0,2020-04-16,Skinfix,15.0
6303,66,1.0,2020-04-12,Skinfix,15.0
6304,66,5.0,2020-04-11,Skinfix,15.0
6305,66,5.0,2020-03-18,Skinfix,15.0
6306,66,3.0,2020-03-17,Skinfix,15.0
6307,66,1.0,2020-03-03,Skinfix,15.0
6308,66,2.0,2020-02-21,Skinfix,15.0
6309,66,3.0,2020-02-20,Skinfix,15.0
6310,66,2.0,2020-02-14,Skinfix,15.0
6311,66,5.0,2020-02-11,Skinfix,15.0
6312,66,1.0,2020-01-24,Skinfix,15.0
6313,66,1.0,2020-01-18,Skinfix,15.0
6314,66,5.0,2020-01-16,Skinfix,15.0
6315,66,4.0,2020-01-12,Skinfix,15.0
6316,66,2.0,2020-01-12,Skinfix,15.0
6317,66,2.0,2020-01-03,Skinfix,15.0
6318,66,5.0,2019-12-29,Skinfix,15.0
6319,66,5.0,2019-12-09,Skinfix,15.0
6320,66,5.0,2019-11-02,Skinfix,15.0
6321,66,2.0,2019-09-30,Skinfix,15.0
6322,66,2.0,2019-09-29,Skinfix,15.0
6323,66,1.0,2019-09-17,Skinfix,15.0
6324,66,5.0,2019-07-25,Skinfix,15.0
6325,66,5.0,2019-06-14,Skinfix,15.0
6326,66,2.0,2019-06-13,Skinfix,15.0
6327,66,3.0,2019-06-06,Skinfix,15.0
6328,66,1.0,2019-05-30,Skinfix,15.0
6329,66,1.0,2019-05-06,Skinfix,15.0
6330,66,1.0,2019-05-03,Skinfix,15.0
6331,66,5.0,2019-04-23,Skinfix,15.0
6332,66,5.0,2019-04-22,Skinfix,15.0
6333,66,2.0,2019-04-16,Skinfix,15.0
6334,66,5.0,2019-03-28,Skinfix,15.0
6335,66,5.0,2019-03-27,Skinfix,15.0
6336,66,5.0,2019-03-26,Skinfix,15.0
6337,66,5.0,2019-03-26,Skinfix,15.0
6338,66,5.0,2019-03-26,Skinfix,15.0
6339,66,5.0,2019-03-19,Skinfix,15.0
6340,67,1.0,2022-11-18,SEPHORA COLLECTION,17.0
6341,67,5.0,2022-10-29,SEPHORA COLLECTION,17.0
6342,67,2.0,2022-08-31,SEPHORA COLLECTION,17.0
6343,67,1.0,2022-08-19,SEPHORA COLLECTION,17.0
6344,67,1.0,2022-08-07,SEPHORA COLLECTION,17.0
6345,67,5.0,2022-07-25,SEPHORA COLLECTION,17.0
6346,67,5.0,2022-04-17,SEPHORA COLLECTION,17.0
6347,67,4.0,2022-03-25,SEPHORA COLLECTION,17.0
6348,67,5.0,2022-01-14,SEPHORA COLLECTION,17.0
6349,67,5.0,2022-01-10,SEPHORA COLLECTION,17.0
6350,67,2.0,2021-11-28,SEPHORA COLLECTION,17.0
6351,67,3.0,2021-10-22,SEPHORA COLLECTION,17.0
6352,67,1.0,2021-10-08,SEPHORA COLLECTION,17.0
6353,67,5.0,2021-09-24,SEPHORA COLLECTION,17.0
6354,67,4.0,2021-09-19,SEPHORA COLLECTION,17.0
6355,67,2.0,2021-07-28,SEPHORA COLLECTION,17.0
6356,67,4.0,2021-07-02,SEPHORA COLLECTION,17.0
6357,67,2.0,2021-05-10,SEPHORA COLLECTION,17.0
6358,67,4.0,2021-05-05,SEPHORA COLLECTION,17.0
6359,67,4.0,2021-04-23,SEPHORA COLLECTION,17.0
6360,67,5.0,2021-04-11,SEPHORA COLLECTION,17.0
6361,67,5.0,2021-04-07,SEPHORA COLLECTION,17.0
6362,67,3.0,2021-03-30,SEPHORA COLLECTION,17.0
6363,67,1.0,2021-03-29,SEPHORA COLLECTION,17.0
6364,67,5.0,2021-03-23,SEPHORA COLLECTION,17.0
6365,67,5.0,2021-02-09,SEPHORA COLLECTION,17.0
6366,67,1.0,2021-02-03,SEPHORA COLLECTION,17.0
6367,67,5.0,2021-01-22,SEPHORA COLLECTION,17.0
6368,67,3.0,2021-01-10,SEPHORA COLLECTION,17.0
6369,67,5.0,2020-12-29,SEPHORA COLLECTION,17.0
6370,67,2.0,2020-08-17,SEPHORA COLLECTION,17.0
6371,67,5.0,2020-08-16,SEPHORA COLLECTION,17.0
6372,67,5.0,2020-08-08,SEPHORA COLLECTION,17.0
6373,67,4.0,2020-08-05,SEPHORA COLLECTION,17.0
6374,67,3.0,2020-07-30,SEPHORA COLLECTION,17.0
6375,67,4.0,2020-07-20,SEPHORA COLLECTION,17.0
6376,67,5.0,2020-07-11,SEPHORA COLLECTION,17.0
6377,67,4.0,2020-07-01,SEPHORA COLLECTION,17.0
6378,67,4.0,2020-06-11,SEPHORA COLLECTION,17.0
6379,67,3.0,2020-06-05,SEPHORA COLLECTION,17.0
6380,67,4.0,2020-06-05,SEPHORA COLLECTION,17.0
6381,67,5.0,2020-05-30,SEPHORA COLLECTION,17.0
6382,67,3.0,2020-05-29,SEPHORA COLLECTION,17.0
6383,67,4.0,2020-05-22,SEPHORA COLLECTION,17.0
6384,67,5.0,2020-05-21,SEPHORA COLLECTION,17.0
6385,67,3.0,2020-05-19,SEPHORA COLLECTION,17.0
6386,67,3.0,2020-05-15,SEPHORA COLLECTION,17.0
6387,67,5.0,2020-05-10,SEPHORA COLLECTION,17.0
6388,67,4.0,2020-05-06,SEPHORA COLLECTION,17.0
6389,67,5.0,2020-04-30,SEPHORA COLLECTION,17.0
6390,67,5.0,2020-04-24,SEPHORA COLLECTION,17.0
6391,67,5.0,2020-04-17,SEPHORA COLLECTION,17.0
6392,67,4.0,2020-04-17,SEPHORA COLLECTION,17.0
6393,67,5.0,2020-04-03,SEPHORA COLLECTION,17.0
6394,67,5.0,2020-03-24,SEPHORA COLLECTION,17.0
6395,67,5.0,2020-03-12,SEPHORA COLLECTION,17.0
6396,67,5.0,2020-02-23,SEPHORA COLLECTION,17.0
6397,67,4.0,2020-02-20,SEPHORA COLLECTION,17.0
6398,67,2.0,2020-02-17,SEPHORA COLLECTION,17.0
6399,67,5.0,2020-02-16,SEPHORA COLLECTION,17.0
6400,67,2.0,2020-02-14,SEPHORA COLLECTION,17.0
6401,67,5.0,2020-02-07,SEPHORA COLLECTION,17.0
6402,67,4.0,2020-02-06,SEPHORA COLLECTION,17.0
6403,67,5.0,2020-01-31,SEPHORA COLLECTION,17.0
6404,67,5.0,2020-01-26,SEPHORA COLLECTION,17.0
6405,68,5.0,2023-02-07,Dr. Jart+,9.0
6406,68,5.0,2022-02-23,Dr. Jart+,9.0
6407,68,5.0,2022-02-19,Dr. Jart+,9.0
6408,68,5.0,2022-01-30,Dr. Jart+,9.0
6409,68,5.0,2021-12-30,Dr. Jart+,9.0
6410,68,1.0,2021-12-13,Dr. Jart+,9.0
6411,68,2.0,2021-10-31,Dr. Jart+,9.0
6412,68,4.0,2021-08-23,Dr. Jart+,9.0
6413,68,5.0,2021-08-04,Dr. Jart+,9.0
6414,68,1.0,2021-06-24,Dr. Jart+,9.0
6415,68,3.0,2021-05-24,Dr. Jart+,9.0
6416,68,5.0,2021-03-04,Dr. Jart+,9.0
6417,68,4.0,2021-02-05,Dr. Jart+,9.0
6418,68,4.0,2021-01-02,Dr. Jart+,9.0
6419,68,5.0,2020-12-19,Dr. Jart+,9.0
6420,68,5.0,2020-12-17,Dr. Jart+,9.0
6421,68,5.0,2020-12-09,Dr. Jart+,9.0
6422,68,5.0,2020-12-08,Dr. Jart+,9.0
6423,68,1.0,2020-11-11,Dr. Jart+,9.0
6424,68,5.0,2020-11-07,Dr. Jart+,9.0
6425,68,3.0,2020-10-20,Dr. Jart+,9.0
6426,68,5.0,2020-09-15,Dr. Jart+,9.0
6427,68,5.0,2020-08-24,Dr. Jart+,9.0
6428,68,3.0,2020-08-16,Dr. Jart+,9.0
6429,68,5.0,2020-06-16,Dr. Jart+,9.0
6430,68,5.0,2020-05-18,Dr. Jart+,9.0
6431,68,5.0,2020-04-26,Dr. Jart+,9.0
6432,68,5.0,2020-04-25,Dr. Jart+,9.0
6433,68,5.0,2020-04-24,Dr. Jart+,9.0
6434,68,5.0,2020-04-08,Dr. Jart+,9.0
6435,68,4.0,2020-04-05,Dr. Jart+,9.0
6436,68,5.0,2020-04-05,Dr. Jart+,9.0
6437,68,5.0,2020-03-18,Dr. Jart+,9.0
6438,68,4.0,2020-03-15,Dr. Jart+,9.0
6439,68,5.0,2020-03-05,Dr. Jart+,9.0
6440,68,5.0,2020-02-26,Dr. Jart+,9.0
6441,68,5.0,2020-02-25,Dr. Jart+,9.0
6442,68,5.0,2020-02-08,Dr. Jart+,9.0
6443,68,5.0,2020-02-01,Dr. Jart+,9.0
6444,68,4.0,2020-02-01,Dr. Jart+,9.0
6445,68,5.0,2020-01-23,Dr. Jart+,9.0
6446,68,5.0,2020-01-17,Dr. Jart+,9.0
6447,68,2.0,2020-01-07,Dr. Jart+,9.0
6448,68,5.0,2019-12-09,Dr. Jart+,9.0
6449,68,4.0,2019-12-06,Dr. Jart+,9.0
6450,68,5.0,2019-12-02,Dr. Jart+,9.0
6451,68,5.0,2019-11-22,Dr. Jart+,9.0
6452,68,5.0,2019-11-16,Dr. Jart+,9.0
6453,68,5.0,2019-11-06,Dr. Jart+,9.0
6454,68,2.0,2019-10-27,Dr. Jart+,9.0
6455,68,2.0,2019-09-27,Dr. Jart+,9.0
6456,68,2.0,2019-08-21,Dr. Jart+,9.0
6457,68,1.0,2019-04-27,Dr. Jart+,9.0
6458,68,5.0,2019-03-19,Dr. Jart+,9.0
6459,68,5.0,2019-02-26,Dr. Jart+,9.0
6460,68,5.0,2019-02-16,Dr. Jart+,9.0
6461,68,4.0,2019-01-07,Dr. Jart+,9.0
6462,68,5.0,2018-11-03,Dr. Jart+,9.0
6463,68,5.0,2018-10-26,Dr. Jart+,9.0
6464,68,5.0,2018-10-09,Dr. Jart+,9.0
6465,68,1.0,2018-10-03,Dr. Jart+,9.0
6466,68,5.0,2018-08-31,Dr. Jart+,9.0
6467,68,5.0,2018-08-25,Dr. Jart+,9.0
6468,68,5.0,2018-08-04,Dr. Jart+,9.0
6469,68,5.0,2018-07-30,Dr. Jart+,9.0
6470,69,5.0,2023-03-16,Wishful,39.0
6471,69,3.0,2023-03-14,Wishful,39.0
6472,69,4.0,2023-02-19,Wishful,39.0
6473,69,5.0,2023-02-17,Wishful,39.0
6474,69,1.0,2023-02-08,Wishful,39.0
6475,69,5.0,2023-01-24,Wishful,39.0
6476,69,4.0,2023-01-16,Wishful,39.0
6477,69,5.0,2023-01-07,Wishful,39.0
6478,69,4.0,2022-12-29,Wishful,39.0
6479,69,5.0,2022-12-18,Wishful,39.0
6480,69,1.0,2022-11-08,Wishful,39.0
6481,69,5.0,2022-11-08,Wishful,39.0
6482,69,4.0,2022-11-06,Wishful,39.0
6483,69,4.0,2022-11-02,Wishful,39.0
6484,69,5.0,2022-11-02,Wishful,39.0
6485,69,5.0,2022-10-07,Wishful,39.0
6486,69,5.0,2022-10-06,Wishful,39.0
6487,69,5.0,2022-10-03,Wishful,39.0
6488,69,5.0,2022-09-26,Wishful,39.0
6489,69,5.0,2022-09-25,Wishful,39.0
6490,69,4.0,2022-09-22,Wishful,39.0
6491,69,4.0,2022-09-21,Wishful,39.0
6492,69,5.0,2022-09-21,Wishful,39.0
6493,69,4.0,2022-09-20,Wishful,39.0
6494,69,5.0,2022-09-19,Wishful,39.0
6495,69,5.0,2022-09-18,Wishful,39.0
6496,69,5.0,2022-09-18,Wishful,39.0
6497,69,5.0,2022-09-15,Wishful,39.0
6498,69,4.0,2022-09-15,Wishful,39.0
6499,69,4.0,2022-09-14,Wishful,39.0
6500,69,5.0,2022-09-14,Wishful,39.0
6501,69,4.0,2022-09-13,Wishful,39.0
6502,69,3.0,2022-09-13,Wishful,39.0
6503,69,5.0,2022-09-11,Wishful,39.0
6504,69,4.0,2022-09-10,Wishful,39.0
6505,69,5.0,2022-09-09,Wishful,39.0
6506,69,5.0,2022-09-09,Wishful,39.0
6507,69,5.0,2022-09-09,Wishful,39.0
6508,69,5.0,2022-09-08,Wishful,39.0
6509,69,5.0,2022-09-08,Wishful,39.0
6510,69,5.0,2022-09-08,Wishful,39.0
6511,69,5.0,2022-09-08,Wishful,39.0
6512,69,5.0,2022-09-06,Wishful,39.0
6513,69,5.0,2022-09-05,Wishful,39.0
6514,69,4.0,2022-09-05,Wishful,39.0
6515,69,5.0,2022-09-05,Wishful,39.0
6516,69,1.0,2022-09-05,Wishful,39.0
6517,69,4.0,2022-09-05,Wishful,39.0
6518,69,5.0,2022-09-05,Wishful,39.0
6519,69,5.0,2022-09-04,Wishful,39.0
6520,69,5.0,2022-09-04,Wishful,39.0
6521,69,5.0,2022-09-04,Wishful,39.0
6522,69,3.0,2022-09-04,Wishful,39.0
6523,69,5.0,2022-09-04,Wishful,39.0
6524,69,5.0,2022-09-03,Wishful,39.0
6525,69,1.0,2022-09-03,Wishful,39.0
6526,69,5.0,2022-09-03,Wishful,39.0
6527,69,4.0,2022-09-03,Wishful,39.0
6528,69,4.0,2022-09-02,Wishful,39.0
6529,69,5.0,2022-09-02,Wishful,39.0
6530,69,5.0,2022-09-02,Wishful,39.0
6531,69,5.0,2022-09-01,Wishful,39.0
6532,69,5.0,2022-09-01,Wishful,39.0
6533,69,5.0,2022-09-01,Wishful,39.0
6534,69,5.0,2022-08-31,Wishful,39.0
6535,69,5.0,2022-08-29,Wishful,39.0
6536,70,5.0,2023-03-21,CLINIQUE,34.0
6537,70,3.0,2023-02-02,CLINIQUE,34.0
6538,70,5.0,2022-07-25,CLINIQUE,34.0
6539,70,5.0,2022-05-20,CLINIQUE,34.0
6540,70,3.0,2021-07-30,CLINIQUE,34.0
6541,70,5.0,2021-07-23,CLINIQUE,34.0
6542,70,5.0,2021-06-10,CLINIQUE,34.0
6543,70,5.0,2021-06-04,CLINIQUE,34.0
6544,70,5.0,2021-05-29,CLINIQUE,34.0
6545,70,3.0,2021-05-17,CLINIQUE,34.0
6546,70,1.0,2021-05-03,CLINIQUE,34.0
6547,70,5.0,2021-04-19,CLINIQUE,34.0
6548,70,5.0,2020-09-22,CLINIQUE,34.0
6549,70,5.0,2020-08-17,CLINIQUE,34.0
6550,70,5.0,2020-08-06,CLINIQUE,34.0
6551,70,4.0,2020-07-19,CLINIQUE,34.0
6552,70,5.0,2020-06-11,CLINIQUE,34.0
6553,70,5.0,2020-05-14,CLINIQUE,34.0
6554,70,1.0,2020-05-12,CLINIQUE,34.0
6555,70,5.0,2020-04-18,CLINIQUE,34.0
6556,70,4.0,2019-09-18,CLINIQUE,34.0
6557,70,5.0,2019-09-13,CLINIQUE,34.0
6558,70,5.0,2019-08-29,CLINIQUE,34.0
6559,70,4.0,2019-08-22,CLINIQUE,34.0
6560,70,5.0,2019-08-05,CLINIQUE,34.0
6561,70,1.0,2019-08-01,CLINIQUE,34.0
6562,70,4.0,2019-07-17,CLINIQUE,34.0
6563,70,5.0,2019-06-26,CLINIQUE,34.0
6564,70,5.0,2019-06-08,CLINIQUE,34.0
6565,70,5.0,2019-06-02,CLINIQUE,34.0
6566,70,3.0,2019-05-15,CLINIQUE,34.0
6567,70,5.0,2019-05-14,CLINIQUE,34.0
6568,70,5.0,2019-03-23,CLINIQUE,34.0
6569,70,1.0,2019-03-12,CLINIQUE,34.0
6570,70,5.0,2019-03-04,CLINIQUE,34.0
6571,70,1.0,2019-02-17,CLINIQUE,34.0
6572,70,3.0,2019-01-07,CLINIQUE,34.0
6573,70,5.0,2018-10-10,CLINIQUE,34.0
6574,70,5.0,2018-08-11,CLINIQUE,34.0
6575,70,5.0,2018-08-08,CLINIQUE,34.0
6576,70,5.0,2018-06-25,CLINIQUE,34.0
6577,70,3.0,2018-06-13,CLINIQUE,34.0
6578,70,5.0,2018-05-11,CLINIQUE,34.0
6579,70,5.0,2018-02-13,CLINIQUE,34.0
6580,70,1.0,2018-01-29,CLINIQUE,34.0
6581,70,5.0,2018-01-19,CLINIQUE,34.0
6582,70,5.0,2018-01-08,CLINIQUE,34.0
6583,70,5.0,2017-12-28,CLINIQUE,34.0
6584,70,2.0,2017-08-16,CLINIQUE,34.0
6585,70,5.0,2017-08-13,CLINIQUE,34.0
6586,70,5.0,2017-08-10,CLINIQUE,34.0
6587,70,5.0,2017-06-02,CLINIQUE,34.0
6588,70,5.0,2017-06-02,CLINIQUE,34.0
6589,70,5.0,2017-01-19,CLINIQUE,34.0
6590,70,4.0,2016-12-21,CLINIQUE,34.0
6591,70,5.0,2016-12-16,CLINIQUE,34.0
6592,70,5.0,2016-10-18,CLINIQUE,34.0
6593,70,5.0,2016-09-25,CLINIQUE,34.0
6594,70,5.0,2016-08-30,CLINIQUE,34.0
6595,70,5.0,2016-08-17,CLINIQUE,34.0
6596,70,4.0,2016-08-15,CLINIQUE,34.0
6597,70,5.0,2016-08-01,CLINIQUE,34.0
6598,70,5.0,2016-07-13,CLINIQUE,34.0
6599,70,5.0,2016-04-27,CLINIQUE,34.0
6600,71,1.0,2023-03-04,Dr. Jart+,9.0
6601,71,3.0,2023-02-27,Dr. Jart+,9.0
6602,71,2.0,2023-02-23,Dr. Jart+,9.0
6603,71,5.0,2022-09-29,Dr. Jart+,9.0
6604,71,4.0,2022-08-01,Dr. Jart+,9.0
6605,71,2.0,2022-05-09,Dr. Jart+,9.0
6606,71,1.0,2022-03-27,Dr. Jart+,9.0
6607,71,1.0,2021-12-09,Dr. Jart+,9.0
6608,71,4.0,2021-10-29,Dr. Jart+,9.0
6609,71,4.0,2021-08-04,Dr. Jart+,9.0
6610,71,3.0,2021-06-03,Dr. Jart+,9.0
6611,71,3.0,2021-02-14,Dr. Jart+,9.0
6612,71,5.0,2021-01-30,Dr. Jart+,9.0
6613,71,5.0,2020-12-21,Dr. Jart+,9.0
6614,71,5.0,2020-10-06,Dr. Jart+,9.0
6615,71,5.0,2020-08-24,Dr. Jart+,9.0
6616,71,5.0,2020-08-17,Dr. Jart+,9.0
6617,71,1.0,2020-08-17,Dr. Jart+,9.0
6618,71,2.0,2020-08-04,Dr. Jart+,9.0
6619,71,5.0,2020-07-29,Dr. Jart+,9.0
6620,71,1.0,2020-07-09,Dr. Jart+,9.0
6621,71,4.0,2020-06-13,Dr. Jart+,9.0
6622,71,5.0,2020-05-23,Dr. Jart+,9.0
6623,71,5.0,2020-04-17,Dr. Jart+,9.0
6624,71,2.0,2020-03-04,Dr. Jart+,9.0
6625,71,1.0,2020-02-11,Dr. Jart+,9.0
6626,71,5.0,2019-12-03,Dr. Jart+,9.0
6627,71,4.0,2019-11-25,Dr. Jart+,9.0
6628,71,2.0,2019-11-13,Dr. Jart+,9.0
6629,71,5.0,2019-11-05,Dr. Jart+,9.0
6630,71,2.0,2019-06-11,Dr. Jart+,9.0
6631,71,5.0,2019-01-27,Dr. Jart+,9.0
6632,71,5.0,2018-11-28,Dr. Jart+,9.0
6633,71,5.0,2018-05-29,Dr. Jart+,9.0
6634,71,2.0,2018-05-01,Dr. Jart+,9.0
6635,71,5.0,2018-01-11,Dr. Jart+,9.0
6636,71,4.0,2018-01-11,Dr. Jart+,9.0
6637,71,5.0,2017-11-30,Dr. Jart+,9.0
6638,71,4.0,2017-10-11,Dr. Jart+,9.0
6639,71,3.0,2017-07-20,Dr. Jart+,9.0
6640,71,5.0,2017-03-17,Dr. Jart+,9.0
6641,71,1.0,2017-01-08,Dr. Jart+,9.0
6642,71,3.0,2016-11-15,Dr. Jart+,9.0
6643,71,4.0,2016-11-15,Dr. Jart+,9.0
6644,71,5.0,2016-10-18,Dr. Jart+,9.0
6645,71,1.0,2016-07-23,Dr. Jart+,9.0
6646,71,5.0,2016-04-11,Dr. Jart+,9.0
6647,71,5.0,2016-02-26,Dr. Jart+,9.0
6648,71,5.0,2016-02-17,Dr. Jart+,9.0
6649,71,5.0,2016-02-14,Dr. Jart+,9.0
6650,71,5.0,2016-02-12,Dr. Jart+,9.0
6651,71,5.0,2015-12-30,Dr. Jart+,9.0
6652,71,4.0,2015-12-15,Dr. Jart+,9.0
6653,71,5.0,2015-12-09,Dr. Jart+,9.0
6654,71,5.0,2015-11-29,Dr. Jart+,9.0
6655,71,5.0,2015-11-13,Dr. Jart+,9.0
6656,71,1.0,2015-11-12,Dr. Jart+,9.0
6657,71,2.0,2015-11-12,Dr. Jart+,9.0
6658,71,1.0,2015-11-10,Dr. Jart+,9.0
6659,71,1.0,2015-11-02,Dr. Jart+,9.0
6660,71,5.0,2015-09-28,Dr. Jart+,9.0
6661,71,5.0,2015-07-23,Dr. Jart+,9.0
6662,71,5.0,2015-07-11,Dr. Jart+,9.0
6663,72,1.0,2022-11-01,Hyper Skin,48.0
6664,72,5.0,2022-09-07,Hyper Skin,48.0
6665,72,5.0,2022-07-24,Hyper Skin,48.0
6666,72,5.0,2022-07-07,Hyper Skin,48.0
6667,72,5.0,2022-06-08,Hyper Skin,48.0
6668,72,5.0,2022-05-27,Hyper Skin,48.0
6669,72,4.0,2022-05-27,Hyper Skin,48.0
6670,72,5.0,2022-05-26,Hyper Skin,48.0
6671,72,5.0,2022-05-26,Hyper Skin,48.0
6672,72,5.0,2022-05-25,Hyper Skin,48.0
6673,72,5.0,2022-05-25,Hyper Skin,48.0
6674,72,5.0,2022-05-24,Hyper Skin,48.0
6675,72,3.0,2022-05-24,Hyper Skin,48.0
6676,72,5.0,2022-05-24,Hyper Skin,48.0
6677,72,4.0,2022-05-23,Hyper Skin,48.0
6678,72,5.0,2022-05-23,Hyper Skin,48.0
6679,72,5.0,2022-05-23,Hyper Skin,48.0
6680,72,5.0,2022-05-23,Hyper Skin,48.0
6681,72,5.0,2022-05-23,Hyper Skin,48.0
6682,72,5.0,2022-05-23,Hyper Skin,48.0
6683,72,5.0,2022-05-23,Hyper Skin,48.0
6684,72,4.0,2022-05-23,Hyper Skin,48.0
6685,72,5.0,2022-05-22,Hyper Skin,48.0
6686,72,1.0,2022-04-17,Hyper Skin,48.0
6687,72,3.0,2022-04-15,Hyper Skin,48.0
6688,72,5.0,2022-04-13,Hyper Skin,48.0
6689,72,5.0,2022-04-12,Hyper Skin,48.0
6690,72,4.0,2022-04-11,Hyper Skin,48.0
6691,72,2.0,2022-04-10,Hyper Skin,48.0
6692,72,4.0,2022-04-08,Hyper Skin,48.0
6693,72,4.0,2022-04-04,Hyper Skin,48.0
6694,72,5.0,2022-04-04,Hyper Skin,48.0
6695,72,1.0,2022-04-04,Hyper Skin,48.0
6696,72,4.0,2022-04-04,Hyper Skin,48.0
6697,72,4.0,2022-04-04,Hyper Skin,48.0
6698,72,5.0,2022-04-03,Hyper Skin,48.0
6699,72,3.0,2022-04-02,Hyper Skin,48.0
6700,72,5.0,2022-04-02,Hyper Skin,48.0
6701,72,5.0,2022-03-31,Hyper Skin,48.0
6702,72,5.0,2022-03-30,Hyper Skin,48.0
6703,72,5.0,2022-03-30,Hyper Skin,48.0
6704,72,5.0,2022-03-29,Hyper Skin,48.0
6705,72,4.0,2022-03-29,Hyper Skin,48.0
6706,72,4.0,2022-03-28,Hyper Skin,48.0
6707,72,5.0,2022-03-28,Hyper Skin,48.0
6708,72,5.0,2022-03-28,Hyper Skin,48.0
6709,72,5.0,2022-03-28,Hyper Skin,48.0
6710,72,5.0,2022-03-11,Hyper Skin,48.0
6711,72,5.0,2022-03-10,Hyper Skin,48.0
6712,72,5.0,2022-03-10,Hyper Skin,48.0
6713,72,5.0,2022-03-10,Hyper Skin,48.0
6714,72,5.0,2022-03-05,Hyper Skin,48.0
6715,72,5.0,2022-03-04,Hyper Skin,48.0
6716,72,5.0,2022-03-03,Hyper Skin,48.0
6717,72,5.0,2022-03-03,Hyper Skin,48.0
6718,72,5.0,2022-03-03,Hyper Skin,48.0
6719,72,5.0,2022-03-02,Hyper Skin,48.0
6720,72,4.0,2022-03-02,Hyper Skin,48.0
6721,72,5.0,2022-03-02,Hyper Skin,48.0
6722,72,4.0,2022-03-01,Hyper Skin,48.0
