user,item,rating,feature
13046,310,5.0,41
13047,75,5.0,38
13048,75,5.0,40
13049,50,3.0,26
13050,41,4.0,34
13051,50,5.0,68
13052,28,5.0,63
13053,75,5.0,42
13054,75,5.0,37
13055,335,5.0,39
13056,23,5.0,42
13057,124,5.0,69
13058,50,4.0,41
13059,28,3.0,20
13060,23,3.0,58
13061,50,2.0,33
13062,50,3.0,29
13063,45,4.0,39
13064,45,3.0,50
13065,106,5.0,39
13066,124,5.0,39
13067,28,5.0,39
13068,23,4.0,39
13069,50,2.0,50
13070,50,5.0,45
13071,75,5.0,36
13072,50,5.0,47
13073,75,3.0,46
13074,99,5.0,33
13075,50,3.0,37
13076,50,5.0,37
13077,99,5.0,36
13078,99,5.0,42
13079,23,4.0,51
13080,124,5.0,60
13081,50,5.0,29
13082,50,5.0,32
13083,75,4.0,65
13084,99,5.0,41
13085,26,4.0,38
13086,28,5.0,25
13087,28,5.0,41
13088,45,4.0,40
13089,106,4.0,38
13090,310,5.0,34
13091,124,5.0,43
13092,124,5.0,46
13093,45,5.0,49
13094,23,5.0,27
13095,99,5.0,38
13096,45,3.0,57
13097,23,5.0,42
13098,99,2.0,47
13099,50,5.0,36
13100,23,5.0,41
13101,28,4.0,23
13102,23,5.0,49
13103,45,5.0,52
13104,50,5.0,47
13105,50,4.0,29
13106,23,5.0,36
13107,50,5.0,42
13108,50,4.0,41
13109,124,5.0,30
13110,75,5.0,47
13111,28,5.0,43
13112,152,2.0,41
13113,50,3.0,28
13114,23,5.0,39
13115,75,5.0,33
13116,50,5.0,26
13117,23,3.0,46
13118,124,5.0,51
13119,152,2.0,42
13120,124,5.0,42
13121,75,5.0,29
13122,23,4.0,26
13123,50,5.0,41
13124,50,5.0,31
13125,310,5.0,23
13126,75,5.0,50
13127,45,5.0,52
13128,23,3.0,35
13129,124,5.0,66
13130,23,5.0,30
13131,50,4.0,25
13132,99,3.0,45
13133,50,4.0,64
13134,124,5.0,55
13135,23,5.0,63
13136,45,3.0,53
13137,99,5.0,34
13138,75,5.0,41
13139,75,5.0,37
13140,50,5.0,39
13141,75,5.0,39
13142,99,5.0,56
13143,124,5.0,52
13144,23,5.0,55
13145,99,5.0,38
13146,99,5.0,42
13147,50,3.0,32
13148,310,5.0,64
13149,124,5.0,53
13150,23,5.0,44
13151,124,5.0,59
13152,23,3.0,35
13153,75,5.0,38
13154,50,5.0,67
13155,23,5.0,34
13156,23,4.0,45
13157,28,3.0,36
13158,6,4.0,27
13159,23,5.0,64
13160,23,5.0,33
13161,26,3.0,28
13162,288,1.0,48
13163,23,5.0,63
13164,6,5.0,41
13165,23,2.0,27
13166,28,3.0,33
13167,61,5.0,44
13168,56,5.0,53
13169,746,5.0,38
13170,28,4.0,68
13171,23,5.0,53
13172,23,5.0,39
13173,28,4.0,39
13174,6,4.0,52
13175,170,5.0,46
13176,23,5.0,43
13177,28,5.0,48
13178,23,4.0,40
13179,23,3.0,27
13180,23,5.0,61
13181,23,5.0,44
13182,56,5.0,67
13183,747,4.0,23
13184,23,4.0,38
13185,23,5.0,29
13186,288,4.0,49
13187,26,2.0,36
13188,23,5.0,42
13189,23,4.0,56
13190,23,5.0,54
13191,26,5.0,24
13192,23,4.0,39
13193,61,3.0,64
13194,28,4.0,44
13195,141,5.0,32
13196,26,5.0,34
13197,23,5.0,26
13198,23,5.0,56
13199,23,4.0,25
13200,23,5.0,23
13201,23,5.0,64
13202,23,5.0,42
13203,23,5.0,45
13204,23,5.0,50
13205,26,5.0,50
13206,23,4.0,37
13207,23,5.0,36
13208,23,5.0,26
13209,28,5.0,41
13210,23,5.0,42
13211,23,5.0,29
13212,23,5.0,25
13213,746,5.0,48
13214,23,5.0,41
13215,23,5.0,45
13216,23,5.0,38
13217,162,4.0,38
13218,23,5.0,35
13219,219,5.0,35
13220,23,5.0,47
13221,23,4.0,29
13222,23,5.0,62
13223,23,4.0,37
13224,23,5.0,24
13225,6,5.0,19
13226,26,5.0,37
13227,746,5.0,47
13228,23,5.0,53
13229,61,5.0,42
13230,23,4.0,39
13231,746,5.0,44
13232,288,4.0,53
13233,23,5.0,47
13234,23,4.0,38
13235,23,5.0,39
13236,6,4.0,27
13237,23,4.0,31
13238,23,4.0,61
13239,23,5.0,27
13240,746,5.0,36
13241,746,5.0,48
13242,23,5.0,52
13243,746,5.0,30
13244,156,2.0,74
13245,23,5.0,30
13246,17,5.0,36
13247,75,5.0,42
13248,593,4.0,38
13249,360,4.0,39
13250,220,5.0,35
13251,20,5.0,49
13252,149,5.0,29
13253,220,3.0,50
13254,75,3.0,39
13255,17,2.0,34
13256,149,5.0,39
13257,75,5.0,29
13258,75,4.0,46
13259,17,5.0,26
13260,149,4.0,46
13261,75,4.0,66
13262,149,3.0,38
13263,75,5.0,39
13264,82,4.0,44
13265,220,3.0,35
13266,75,5.0,46
13267,748,5.0,38
13268,75,5.0,40
13269,75,5.0,73
13270,207,5.0,32
13271,75,2.0,31
13272,75,3.0,36
13273,75,5.0,63
13274,75,5.0,67
13275,149,4.0,38
13276,17,5.0,43
13277,749,4.0,66
13278,75,2.0,38
13279,749,5.0,29
13280,75,4.0,32
13281,82,5.0,48
13282,20,4.0,52
13283,75,5.0,60
13284,75,5.0,37
13285,75,3.0,40
13286,17,4.0,26
13287,255,2.0,22
13288,100,5.0,45
13289,40,4.0,31
13290,376,5.0,59
13291,30,5.0,38
13292,30,5.0,38
13293,85,4.0,31
13294,100,5.0,74
13295,750,5.0,53
13296,376,4.0,30
13297,30,5.0,70
13298,376,5.0,38
13299,151,2.0,41
13300,62,5.0,62
13301,376,5.0,39
13302,3,2.0,38
13303,30,4.0,38
13304,2,5.0,63
13305,376,3.0,42
13306,376,5.0,23
13307,30,5.0,63
13308,2,4.0,33
13309,85,2.0,42
13310,2,5.0,31
13311,255,5.0,74
13312,2,3.0,24
13313,376,4.0,32
13314,376,2.0,49
13315,3,4.0,47
13316,376,3.0,31
13317,376,5.0,56
13318,751,5.0,26
13319,376,5.0,44
13320,100,5.0,47
13321,62,5.0,27
13322,30,5.0,27
13323,751,5.0,45
13324,40,5.0,46
13325,376,2.0,22
13326,376,4.0,56
13327,376,3.0,49
13328,263,3.0,23
13329,40,4.0,38
13330,30,5.0,35
13331,40,5.0,54
13332,2,5.0,71
13333,86,4.0,40
13334,30,5.0,24
13335,62,4.0,46
13336,752,4.0,30
13337,376,5.0,49
13338,376,1.0,30
13339,376,3.0,29
13340,376,5.0,41
13341,376,5.0,41
13342,752,4.0,40
13343,376,5.0,38
13344,753,5.0,26
13345,100,5.0,52
13346,376,4.0,56
13347,178,3.0,57
13348,243,5.0,24
13349,243,2.0,47
13350,243,2.0,62
13351,124,5.0,54
13352,27,4.0,48
13353,27,5.0,28
13354,243,5.0,44
13355,96,5.0,24
13356,27,3.0,33
13357,178,3.0,45
13358,31,5.0,43
13359,152,5.0,41
13360,31,5.0,64
13361,149,4.0,60
13362,149,4.0,34
13363,31,2.0,35
13364,754,2.0,42
13365,75,5.0,28
13366,75,5.0,38
13367,149,5.0,53
13368,754,3.0,37
13369,106,5.0,53
13370,31,5.0,31
13371,31,5.0,40
13372,31,5.0,41
13373,754,5.0,82
13374,31,5.0,26
13375,754,5.0,29
13376,755,5.0,66
13377,89,5.0,29
13378,75,5.0,31
13379,31,5.0,35
13380,75,5.0,25
13381,755,5.0,32
13382,31,5.0,39
13383,754,5.0,39
13384,31,1.0,61
13385,31,5.0,44
13386,124,2.0,64
13387,31,5.0,52
13388,50,5.0,44
13389,162,5.0,36
13390,162,5.0,48
13391,3,4.0,62
13392,162,3.0,20
13393,151,2.0,23
13394,23,3.0,35
13395,151,5.0,46
13396,162,5.0,37
13397,116,2.0,55
13398,162,5.0,27
13399,151,5.0,29
13400,77,4.0,49
13401,23,5.0,35
13402,50,5.0,46
13403,116,4.0,46
13404,162,3.0,53
13405,162,2.0,32
13406,50,5.0,40
13407,353,5.0,45
13408,151,5.0,61
13409,151,5.0,27
13410,23,4.0,33
13411,23,4.0,43
13412,50,5.0,28
13413,50,5.0,53
13414,50,5.0,51
13415,50,5.0,52
13416,162,5.0,40
13417,50,5.0,44
13418,23,5.0,28
13419,3,5.0,36
13420,756,4.0,38
13421,116,4.0,43
13422,757,5.0,50
13423,162,5.0,37
13424,50,5.0,35
13425,70,2.0,31
13426,99,4.0,58
13427,295,5.0,40
13428,295,5.0,46
13429,174,5.0,36
13430,295,2.0,33
13431,99,4.0,34
13432,174,5.0,57
13433,99,4.0,32
13434,70,3.0,29
13435,99,5.0,34
13436,174,4.0,45
13437,295,5.0,54
13438,152,5.0,53
13439,295,5.0,54
13440,152,5.0,64
13441,295,4.0,65
13442,244,3.0,26
13443,295,5.0,60
13444,174,4.0,25
13445,295,3.0,38
13446,152,5.0,42
13447,295,5.0,20
13448,174,5.0,35
13449,758,5.0,41
13450,70,5.0,51
13451,219,3.0,34
13452,295,5.0,32
13453,99,5.0,35
13454,174,3.0,36
13455,219,3.0,40
13456,216,3.0,54
13457,758,5.0,32
13458,152,4.0,57
13459,758,2.0,42
13460,70,4.0,63
13461,244,3.0,29
13462,295,2.0,49
13463,70,5.0,55
13464,174,5.0,65
13465,152,3.0,65
13466,759,5.0,26
13467,174,5.0,68
13468,50,5.0,26
13469,50,5.0,25
13470,113,5.0,64
13471,50,1.0,51
13472,50,5.0,29
13473,50,5.0,33
13474,50,5.0,28
13475,162,5.0,38
13476,162,3.0,29
13477,162,2.0,37
13478,149,2.0,34
13479,162,5.0,30
13480,50,5.0,29
13481,149,4.0,40
13482,102,4.0,43
13483,149,5.0,68
13484,162,4.0,54
13485,50,5.0,44
13486,162,5.0,23
13487,162,4.0,30
13488,50,4.0,34
13489,162,2.0,28
13490,162,5.0,63
13491,149,2.0,29
13492,49,3.0,44
13493,50,5.0,36
13494,760,4.0,29
13495,226,4.0,33
13496,201,5.0,42
13497,226,4.0,42
13498,201,5.0,26
13499,760,5.0,29
13500,198,2.0,63
13501,162,3.0,38
13502,201,5.0,27
13503,50,4.0,34
13504,149,5.0,33
13505,149,5.0,44
13506,162,2.0,31
13507,201,5.0,68
13508,162,4.0,38
13509,50,4.0,58
13510,50,2.0,51
13511,201,3.0,42
13512,50,2.0,26
13513,149,5.0,26
13514,162,5.0,28
13515,162,4.0,39
13516,149,5.0,25
13517,201,3.0,29
13518,760,4.0,69
13519,50,3.0,47
13520,149,5.0,30
13521,760,5.0,51
13522,12,4.0,69
13523,113,5.0,36
13524,162,2.0,38
13525,50,5.0,58
13526,162,4.0,49
13527,760,5.0,48
13528,50,5.0,35
13529,149,4.0,36
13530,760,5.0,31
13531,149,5.0,45
13532,50,5.0,32
13533,162,5.0,39
13534,50,5.0,57
13535,162,2.0,36
13536,50,2.0,40
13537,50,5.0,30
13538,49,4.0,41
13539,50,3.0,57
13540,162,3.0,27
13541,760,5.0,39
13542,49,3.0,26
13543,162,4.0,27
13544,760,5.0,38
13545,760,5.0,57
13546,50,5.0,29
13547,21,4.0,38
13548,31,5.0,32
13549,49,5.0,35
13550,203,5.0,41
13551,6,5.0,63
13552,1,5.0,46
13553,1,1.0,32
13554,2,3.0,41
13555,2,2.0,63
13556,41,2.0,53
13557,1,5.0,28
13558,2,2.0,63
13559,6,4.0,39
13560,21,5.0,54
13561,1,5.0,37
13562,2,3.0,47
13563,21,5.0,38
13564,2,5.0,44
13565,2,4.0,43
13566,2,5.0,41
13567,21,4.0,36
13568,2,4.0,35
13569,31,1.0,60
13570,41,4.0,41
13571,31,2.0,78
13572,455,5.0,35
13573,1,5.0,37
13574,31,3.0,43
13575,1,5.0,40
13576,49,1.0,37
13577,49,5.0,38
13578,761,5.0,33
13579,2,5.0,35
13580,62,5.0,31
13581,49,5.0,60
13582,62,4.0,39
13583,2,5.0,35
13584,49,1.0,31
13585,41,3.0,67
13586,1,3.0,26
13587,49,5.0,40
13588,2,2.0,45
13589,2,5.0,40
13590,31,1.0,33
13591,21,3.0,30
13592,49,2.0,72
13593,1,5.0,41
13594,1,4.0,44
13595,31,1.0,43
13596,41,3.0,38
13597,53,1.0,48
13598,762,5.0,50
13599,6,5.0,55
13600,2,5.0,61
13601,2,5.0,35
13602,1,5.0,40
13603,49,3.0,36
13604,2,5.0,33
13605,1,5.0,34
13606,1,5.0,39
13607,2,5.0,62
13608,1,5.0,32
13609,1,5.0,24
13610,49,5.0,66
13611,6,5.0,41
13612,53,5.0,54
13613,31,2.0,38
13614,21,4.0,28
13615,2,3.0,64
13616,2,5.0,60
13617,1,5.0,33
13618,23,5.0,63
13619,23,3.0,28
13620,23,5.0,49
13621,23,2.0,33
13622,23,2.0,48
13623,23,4.0,35
13624,23,3.0,26
13625,23,5.0,52
13626,23,5.0,25
13627,23,5.0,50
13628,23,4.0,53
13629,23,4.0,33
13630,763,5.0,49
13631,23,3.0,38
13632,23,3.0,34
13633,23,3.0,51
13634,23,5.0,37
13635,23,5.0,65
13636,23,2.0,44
13637,473,4.0,50
13638,23,5.0,44
13639,23,5.0,45
13640,23,4.0,32
13641,23,3.0,40
13642,76,5.0,33
13643,23,5.0,53
13644,23,2.0,36
13645,764,3.0,26
13646,23,5.0,64
13647,23,5.0,43
13648,23,3.0,32
13649,157,3.0,62
13650,23,5.0,39
13651,23,3.0,43
13652,39,5.0,42
13653,430,1.0,45
13654,65,5.0,53
13655,39,4.0,33
13656,146,2.0,55
13657,765,3.0,52
13658,72,4.0,47
13659,324,5.0,38
13660,89,1.0,51
13661,430,4.0,34
13662,39,5.0,33
13663,39,5.0,39
13664,430,1.0,54
13665,766,4.0,50
13666,113,5.0,74
13667,39,5.0,35
13668,767,1.0,21
13669,113,5.0,44
13670,430,1.0,38
13671,113,5.0,41
13672,113,4.0,41
13673,141,5.0,51
13674,765,2.0,40
13675,39,5.0,47
13676,39,5.0,55
13677,65,5.0,44
13678,430,4.0,37
13679,72,5.0,60
13680,39,4.0,49
13681,113,5.0,49
13682,113,4.0,34
13683,72,4.0,56
13684,614,4.0,26
13685,430,5.0,33
13686,39,5.0,33
13687,113,4.0,55
13688,65,5.0,65
13689,39,4.0,33
13690,162,5.0,48
13691,39,4.0,62
13692,113,5.0,45
13693,113,4.0,34
13694,113,5.0,56
13695,614,5.0,60
13696,113,5.0,46
13697,39,3.0,36
13698,162,2.0,38
13699,39,4.0,68
13700,113,4.0,37
13701,17,5.0,47
13702,17,4.0,42
13703,17,4.0,62
13704,23,5.0,51
13705,23,5.0,34
13706,17,5.0,23
13707,17,4.0,39
13708,17,5.0,33
13709,31,4.0,26
13710,17,3.0,42
13711,23,4.0,23
13712,17,2.0,46
13713,23,2.0,49
13714,23,3.0,49
13715,17,4.0,36
13716,23,5.0,40
13717,17,5.0,39
13718,146,4.0,41
13719,49,4.0,44
13720,17,5.0,27
13721,17,5.0,53
13722,17,5.0,41
13723,23,3.0,52
13724,23,4.0,35
13725,17,5.0,45
13726,23,4.0,56
13727,23,5.0,50
13728,146,5.0,43
13729,17,5.0,23
13730,25,5.0,34
13731,23,3.0,30
13732,17,5.0,33
13733,23,5.0,42
13734,23,5.0,46
13735,23,5.0,50
13736,23,5.0,45
13737,23,4.0,50
13738,101,3.0,68
13739,23,4.0,46
13740,62,4.0,24
13741,149,4.0,54
13742,49,5.0,46
13743,149,2.0,35
13744,49,4.0,37
13745,203,5.0,25
13746,23,5.0,26
13747,23,1.0,32
13748,23,5.0,52
13749,6,5.0,24
13750,62,5.0,45
13751,203,5.0,30
13752,203,4.0,34
13753,23,3.0,24
13754,21,5.0,37
13755,203,5.0,25
13756,6,5.0,28
13757,768,5.0,23
13758,768,5.0,49
13759,23,4.0,27
13760,49,5.0,44
13761,23,4.0,56
13762,23,4.0,23
13763,329,4.0,27
13764,23,5.0,46
13765,6,5.0,26
13766,6,4.0,30
13767,6,5.0,26
13768,6,5.0,29
13769,58,5.0,39
13770,6,4.0,33
13771,23,5.0,73
13772,23,4.0,45
13773,418,4.0,28
13774,6,4.0,31
13775,329,4.0,40
13776,329,5.0,45
13777,768,5.0,48
13778,30,5.0,37
13779,23,4.0,30
13780,6,2.0,32
13781,72,5.0,59
13782,23,1.0,57
13783,49,4.0,41
13784,6,3.0,25
13785,49,3.0,46
13786,62,2.0,42
13787,62,3.0,20
13788,23,4.0,45
13789,23,5.0,43
13790,49,4.0,43
13791,203,5.0,36
13792,6,5.0,65
13793,23,5.0,49
13794,6,4.0,37
13795,23,5.0,23
13796,23,5.0,49
13797,23,5.0,24
13798,62,5.0,55
13799,6,5.0,32
13800,6,4.0,33
13801,72,5.0,42
13802,149,2.0,36
13803,6,4.0,23
13804,23,4.0,35
13805,23,5.0,39
13806,146,5.0,36
13807,72,5.0,63
13808,72,5.0,26
13809,203,5.0,34
13810,23,5.0,62
13811,149,4.0,57
13812,418,5.0,32
13813,23,5.0,37
13814,222,5.0,72
13815,6,5.0,35
13816,23,5.0,39
13817,23,5.0,33
13818,329,4.0,24
13819,329,5.0,59
13820,49,5.0,37
13821,30,4.0,44
13822,23,2.0,36
13823,149,5.0,49
13824,23,4.0,50
13825,6,5.0,24
13826,49,3.0,55
13827,6,4.0,31
13828,23,3.0,41
13829,23,5.0,37
13830,203,4.0,38
13831,6,5.0,29
13832,23,4.0,67
13833,203,5.0,46
13834,329,5.0,63
13835,30,5.0,26
13836,23,4.0,60
13837,30,5.0,65
13838,62,3.0,42
13839,146,5.0,35
13840,146,5.0,29
13841,23,3.0,30
13842,23,4.0,45
13843,329,5.0,40
13844,58,5.0,34
13845,6,4.0,34
13846,203,3.0,26
13847,58,4.0,30
13848,49,5.0,65
13849,329,3.0,26
13850,58,5.0,36
13851,203,4.0,46
13852,72,4.0,47
13853,6,4.0,37
13854,6,3.0,58
13855,23,5.0,44
13856,49,5.0,55
13857,72,5.0,54
13858,23,5.0,72
13859,6,4.0,38
13860,6,5.0,38
13861,49,5.0,54
13862,101,4.0,34
13863,203,5.0,21
13864,6,2.0,42
13865,23,5.0,39
13866,6,5.0,38
13867,49,4.0,48
13868,101,4.0,48
13869,72,5.0,48
13870,6,4.0,35
13871,23,5.0,52
13872,53,3.0,34
13873,62,5.0,51
13874,61,4.0,68
13875,1,4.0,41
13876,62,5.0,46
13877,62,5.0,48
13878,112,1.0,32
13879,614,4.0,24
13880,769,2.0,54
13881,26,4.0,54
13882,769,5.0,50
13883,26,4.0,48
13884,769,5.0,30
13885,56,4.0,60
13886,116,3.0,36
13887,116,5.0,42
13888,140,4.0,35
13889,116,5.0,25
13890,116,3.0,33
13891,140,5.0,26
13892,140,5.0,34
13893,140,5.0,54
13894,116,5.0,52
13895,196,4.0,26
13896,49,3.0,41
13897,175,4.0,24
13898,172,5.0,57
13899,49,2.0,38
13900,770,5.0,41
13901,196,5.0,39
13902,175,5.0,48
13903,196,5.0,49
13904,140,4.0,40
13905,196,5.0,52
13906,172,3.0,54
13907,172,2.0,44
13908,175,5.0,53
13909,140,5.0,39
13910,196,3.0,47
13911,116,5.0,57
13912,140,5.0,32
13913,770,5.0,62
13914,196,5.0,41
13915,196,1.0,31
13916,353,4.0,66
13917,140,4.0,20
13918,49,3.0,39
13919,140,3.0,69
13920,175,5.0,38
13921,770,4.0,70
13922,116,5.0,32
13923,140,5.0,64
13924,227,5.0,36
13925,172,3.0,60
13926,52,5.0,34
13927,116,3.0,44
13928,116,2.0,45
13929,116,5.0,52
13930,196,5.0,38
13931,116,5.0,43
13932,116,4.0,31
13933,770,3.0,57
13934,175,3.0,38
13935,137,5.0,38
13936,52,2.0,29
13937,116,5.0,64
13938,49,5.0,54
13939,140,5.0,33
13940,140,5.0,38
13941,196,5.0,48
13942,771,1.0,30
13943,41,4.0,48
13944,771,5.0,41
13945,41,5.0,35
13946,17,5.0,29
13947,772,5.0,29
13948,17,2.0,46
13949,50,3.0,56
13950,41,2.0,60
13951,50,4.0,45
13952,52,5.0,31
13953,41,4.0,62
13954,771,5.0,63
13955,17,5.0,35
13956,17,5.0,65
13957,771,5.0,40
13958,388,5.0,34
13959,50,4.0,47
13960,773,1.0,38
13961,17,5.0,21
13962,17,5.0,35
13963,772,5.0,59
13964,772,5.0,53
13965,773,5.0,49
13966,41,3.0,46
13967,17,5.0,41
13968,773,5.0,26
13969,771,5.0,48
13970,52,1.0,61
13971,17,2.0,27
13972,32,3.0,50
13973,267,5.0,32
13974,50,1.0,42
13975,72,5.0,31
13976,772,5.0,25
13977,32,5.0,71
13978,17,5.0,59
13979,17,5.0,33
13980,17,5.0,40
13981,50,4.0,36
13982,17,4.0,38
13983,388,3.0,43
13984,50,5.0,48
13985,32,4.0,26
13986,772,3.0,66
13987,41,5.0,54
13988,771,5.0,37
13989,32,5.0,64
13990,32,2.0,44
13991,41,2.0,34
13992,773,4.0,27
13993,153,5.0,62
13994,258,5.0,67
13995,258,4.0,44
13996,258,4.0,56
13997,220,5.0,42
13998,50,1.0,53
13999,258,5.0,55
14000,116,2.0,47
14001,28,4.0,48
14002,258,5.0,37
14003,258,5.0,68
14004,162,5.0,20
14005,220,4.0,39
14006,28,4.0,53
14007,50,5.0,56
14008,28,5.0,46
14009,153,5.0,31
14010,258,5.0,39
14011,258,5.0,29
14012,116,5.0,50
14013,774,5.0,32
14014,41,5.0,55
14015,151,4.0,25
14016,258,5.0,51
14017,258,4.0,40
14018,774,5.0,46
14019,774,5.0,27
14020,774,5.0,44
14021,258,5.0,56
14022,774,4.0,46
14023,774,4.0,56
14024,50,5.0,34
14025,258,5.0,69
14026,116,5.0,47
14027,258,5.0,43
14028,774,4.0,31
14029,774,5.0,39
14030,28,4.0,40
14031,220,5.0,21
14032,116,5.0,29
14033,258,5.0,67
14034,220,5.0,36
14035,220,1.0,33
14036,153,5.0,22
14037,116,3.0,34
14038,774,5.0,36
14039,151,5.0,56
14040,258,5.0,46
14041,774,5.0,31
14042,220,4.0,53
14043,151,5.0,51
14044,116,5.0,45
14045,774,4.0,51
14046,774,5.0,44
14047,28,5.0,30
14048,151,5.0,41
14049,153,5.0,34
14050,774,5.0,62
14051,258,5.0,66
14052,775,5.0,38
14053,28,5.0,39
14054,258,5.0,39
14055,212,2.0,60
14056,776,4.0,46
14057,162,5.0,41
14058,153,5.0,26
14059,116,5.0,24
14060,116,5.0,49
14061,258,4.0,39
14062,151,4.0,39
14063,258,5.0,35
14064,116,5.0,54
14065,116,4.0,39
14066,116,4.0,31
14067,156,4.0,34
14068,40,3.0,52
14069,162,3.0,41
14070,156,5.0,47
14071,225,5.0,37
14072,28,5.0,39
14073,751,5.0,45
14074,162,5.0,37
14075,2,2.0,38
14076,40,2.0,44
14077,40,4.0,45
14078,777,2.0,30
14079,156,4.0,49
14080,225,5.0,44
14081,40,5.0,69
14082,264,5.0,32
14083,40,5.0,58
14084,72,4.0,37
14085,28,4.0,34
14086,40,5.0,60
14087,751,2.0,34
14088,28,5.0,51
14089,778,5.0,28
14090,40,3.0,31
14091,2,5.0,63
14092,2,4.0,60
14093,2,3.0,32
14094,2,5.0,28
14095,40,4.0,42
14096,162,5.0,23
14097,40,4.0,49
14098,40,3.0,39
14099,40,2.0,45
14100,40,5.0,65
14101,777,4.0,33
14102,41,5.0,34
14103,40,4.0,48
14104,2,5.0,35
14105,141,5.0,59
14106,216,2.0,74
14107,26,2.0,33
14108,156,5.0,49
14109,156,4.0,51
14110,70,5.0,36
14111,124,4.0,53
14112,124,5.0,59
14113,216,3.0,41
14114,238,3.0,49
14115,156,3.0,48
14116,216,5.0,54
14117,124,5.0,50
14118,105,2.0,31
14119,17,5.0,38
14120,779,5.0,39
14121,779,5.0,47
14122,105,3.0,52
14123,17,3.0,44
14124,780,5.0,40
14125,17,2.0,49
14126,17,4.0,49
14127,106,5.0,32
14128,781,5.0,46
14129,17,5.0,57
14130,779,3.0,38
14131,106,5.0,50
14132,62,5.0,36
14133,106,4.0,42
14134,781,4.0,23
14135,17,5.0,35
14136,17,4.0,54
14137,782,5.0,48
14138,782,3.0,46
14139,40,1.0,35
14140,141,4.0,35
14141,139,5.0,37
14142,87,3.0,46
14143,87,5.0,39
14144,783,4.0,38
14145,87,5.0,58
14146,87,5.0,45
14147,17,5.0,46
14148,27,3.0,29
14149,783,5.0,43
14150,17,5.0,41
14151,17,4.0,49
14152,783,5.0,46
14153,61,5.0,36
14154,27,5.0,29
14155,241,3.0,45
14156,784,4.0,62
14157,174,5.0,35
14158,61,5.0,46
14159,59,1.0,59
14160,241,4.0,32
14161,784,5.0,32
14162,174,3.0,34
14163,241,3.0,48
14164,87,4.0,38
14165,87,4.0,59
14166,241,3.0,59
14167,174,4.0,30
14168,87,2.0,33
14169,241,2.0,23
14170,17,5.0,33
14171,139,4.0,27
14172,784,5.0,33
14173,174,5.0,26
14174,302,5.0,53
14175,87,4.0,27
14176,87,4.0,25
14177,27,4.0,56
14178,782,5.0,35
14179,783,3.0,34
14180,46,4.0,38
14181,87,1.0,28
14182,241,4.0,38
14183,241,4.0,64
14184,17,5.0,57
14185,174,3.0,34
14186,61,5.0,37
14187,241,4.0,32
14188,174,5.0,49
14189,139,3.0,39
14190,241,2.0,62
14191,783,1.0,26
14192,87,5.0,26
14193,2,5.0,50
14194,203,5.0,40
14195,3,3.0,64
14196,3,5.0,49
14197,172,5.0,57
14198,203,5.0,39
14199,2,4.0,29
14200,2,4.0,49
14201,203,1.0,35
14202,203,5.0,43
14203,34,5.0,36
14204,259,3.0,44
14205,203,5.0,37
14206,203,5.0,55
14207,203,5.0,22
14208,259,5.0,50
14209,2,5.0,72
14210,203,2.0,44
14211,34,5.0,37
14212,2,3.0,28
14213,2,2.0,49
14214,351,3.0,41
14215,174,5.0,26
14216,35,5.0,37
14217,174,5.0,50
14218,351,3.0,43
14219,137,3.0,38
14220,174,5.0,42
14221,174,5.0,70
14222,174,5.0,42
14223,174,5.0,34
14224,174,5.0,53
14225,35,5.0,45
14226,35,4.0,32
14227,174,4.0,52
14228,35,5.0,33
14229,35,5.0,32
14230,174,5.0,25
14231,174,2.0,37
14232,174,3.0,36
14233,35,3.0,43
14234,174,4.0,34
14235,35,5.0,46
14236,35,5.0,61
14237,35,5.0,43
14238,35,5.0,35
14239,174,3.0,46
14240,762,5.0,50
14241,28,5.0,43
14242,785,5.0,51
14243,174,5.0,35
14244,599,4.0,36
14245,786,2.0,36
14246,787,5.0,34
14247,599,5.0,38
14248,599,5.0,33
14249,116,3.0,41
14250,339,4.0,44
14251,599,3.0,39
14252,286,3.0,38
14253,599,3.0,56
14254,46,5.0,63
14255,599,4.0,37
14256,599,5.0,34
14257,788,5.0,34
14258,339,5.0,34
14259,53,4.0,49
14260,50,4.0,47
14261,599,4.0,36
14262,599,3.0,35
14263,599,5.0,31
14264,599,3.0,31
14265,599,5.0,43
14266,116,3.0,47
14267,286,5.0,36
14268,599,4.0,61
14269,599,5.0,42
14270,116,3.0,26
14271,788,5.0,26
14272,599,5.0,31
14273,788,5.0,53
14274,599,4.0,35
14275,599,4.0,25
14276,787,3.0,36
14277,788,3.0,48
14278,599,1.0,27
14279,789,5.0,32
14280,599,4.0,36
14281,789,2.0,37
14282,599,4.0,74
14283,599,5.0,39
14284,599,3.0,43
14285,339,5.0,71
14286,140,4.0,27
14287,111,4.0,38
14288,137,5.0,55
14289,40,5.0,59
14290,101,5.0,28
14291,111,3.0,54
14292,111,5.0,62
14293,111,4.0,54
14294,111,3.0,46
14295,790,3.0,47
14296,111,4.0,31
14297,111,5.0,60
14298,87,4.0,52
14299,790,5.0,53
14300,137,3.0,47
14301,17,4.0,62
14302,111,5.0,56
14303,17,4.0,30
14304,87,5.0,41
14305,11,4.0,66
14306,140,3.0,46
14307,17,1.0,29
14308,87,5.0,55
14309,111,5.0,43
14310,87,5.0,48
14311,87,4.0,44
14312,17,4.0,28
14313,40,3.0,64
14314,137,2.0,55
14315,111,5.0,20
14316,87,3.0,39
